0.0,10.1,0.0317,1.78,928.978
0.0,3.11,0.0098,4.35,928.978
0.0,3.57,0.0112,3.92,408.303
0.0,3.82,0.012,3.72,941.902
0.0,32.5,0.102,0.721,1152.68
0.0,2.86,0.00899,4.66,567.806
0.0,2.99,0.0094,4.5,1081.738
0.0,2.67,0.00839,4.91,365.0
0.0,5.35,0.0168,2.88,355.019
0.086,51.1,0.16,1.45,927.981
0.0,3.78,0.01,10.5,927.981
0.0,5.99,0.0189,2.64,579.273
0.0,8.6,0.0271,2.0,736.779
0.0,2.21,0.00696,5.66,411.077
0.0,5.27,0.0166,2.91,422.246
0.0,6.3,0.0198,2.54,624.8
0.0,12.3,0.0388,1.51,739.357
0.0,5.39,0.017,2.86,1402.82
0.0,13.1,0.0413,1.44,1402.82
0.0,4.62,0.0145,3.22,552.058
0.0,7.18,0.0226,2.3,1010.01
0.0,2.73,0.00859,4.82,194.182
0.0,4.3,0.01353,nan,107.796
0.0,3.0,0.00944,nan,107.796
0.0,3.8,0.012,13.27,107.796
0.0,8.93,0.028,4.68,107.796
0.0,5.2,0.01636,nan,107.796
0.0,5.82,0.0183,2.7,415.358
0.0,6.04,0.019,2.62,810.082
0.0,6.17,0.0194,2.58,420.042
0.0,7.41,0.0233,2.24,694.175
0.0,14.5,0.0457,1.33,1087.4
0.0,4.58,0.0144,3.24,803.776
0.0,5.52,0.0174,2.81,351.239
0.0,2.33,0.00733,5.44,607.916
0.0,2.13,0.00669,5.85,366.656
0.03,9.7,0.031,1.38,494.832
0.02,36.1,0.114,1.47,494.832
0.0,6.71,0.0211,2.42,758.702
0.0,0.59,0.00186,4.92,682.882
0.0,4.16,0.0131,3.5,673.01
0.0,6.85,0.0215,2.38,1455.5
0.0,5.73,0.018,2.73,654.549
0.0,1.71,0.00537,5.87,562.116
0.0,9.32,0.0293,1.88,489.435
0.0,2.18,0.00687,5.71,446.914
0.0,12.2,0.0384,1.52,584.136
0.0,2.73,0.00859,4.82,306.91
0.0,4.98,0.0157,3.04,482.119
0.0,8.96,0.0282,1.94,1485.82
0.0,5.43,0.0171,2.84,659.0
0.0,7.04,0.0221,2.33,903.332
0.0,7.61,0.0239,2.2,1278.96
0.0,7.7,0.0242,2.17,942.485
0.0,3.57,0.0112,3.92,721.534
0.0,5.02,0.0158,3.02,817.647
0.0,0.937,0.00295,5.31,817.647
0.0,3.22,0.0101,4.24,556.006
0.0,0.809,0.00254,5.18,162.006
0.47,5.1,0.016,0.252,459.223
0.0,4.6,0.01447,11.2,459.223
0.0,3.19,0.01,4.28,490.488
0.0,2.79,0.00879,4.73,490.488
0.0,11.5,0.0361,1.61,829.343
0.0,8.91,0.028,1.95,943.444
0.0,0.904,0.00284,5.28,151.129
0.0,7.41,0.0233,2.24,1090.51
0.0,2.04,0.00642,6.02,389.397
0.0,9.32,0.0293,1.88,982.51
0.0,11.2,0.0354,1.62,1201.82
0.0,7.85,0.0247,2.14,491.997
0.0,3.64,0.0115,3.86,713.167
0.0,5.3,0.01668,nan,444.322
0.0,10.44,0.033,3.28,444.322
0.0,8.1,0.02549,nan,444.322
0.0,11.17,0.035,3.1,444.322
0.0,6.26,0.0197,2.55,946.565
0.0,4.58,0.0144,3.24,543.375
0.0,3.75,0.0118,3.78,397.455
0.0,3.02,0.00951,4.46,374.0
